TimeStamp,D1_Commanded_Torque,D1_DC_Bus_Voltage,D2_Motor_Speed,IVT_Result_I
1718634658386.362305,29.9494,507.084,1058.84,-7144.1
1718634658395.362061,30.2,507.705,1066.62,-6999.25
1718634658404.361816,30.2,507.449,1076.89,-7225.53
1718634658413.361572,30.2,506.215,1087.1,-7451.81
1718634658422.361328,30.2,506.864,1093.79,-7668.9
1718634658431.361084,30.2,506.121,1094.43,-7883.94
1718634658440.360840,30.1253,506.215,1086.59,-7855.72
1718634658449.360596,30,506.943,1074.64,-7726.58
1718634658458.360352,30,506.841,1067.21,-7560.13
1718634658467.360107,30,507.616,1068.15,-7353.99
1718634658476.359863,30,506.838,1081.72,-7172.2
1718634658485.359619,28.0589,506.651,1097.88,-7127.2
1718634658494.359375,24.8,508.095,1104.95,-7071.58
1718634658503.359131,24.3148,507.8,1098.07,-6760.64
1718634658512.358887,23.5,508.01,1082.28,-6449.7
1718634658521.358643,23.9105,508.6,1066.38,-6176.1
1718634658530.358398,23.6671,509.098,1058.21,-5910.82
1718634658539.358154,22.1,510.29,1057.31,-5644.56
1718634658548.357666,22.0254,509.464,1063.62,-5377.28
1718634658557.357422,21.9,509.088,1074.14,-5215.71
1718634658566.357178,21.9,509.56,1085.62,-5352.06
1718634658575.356934,21.9,508.836,1093,-5485.89
1718634658584.356689,21.7508,509.762,1091.17,-5558.79
1718634658593.356445,21.8729,510.186,1083.38,-5631.69
1718634658602.356201,22.5,509.352,1073.91,-5586.15
1718634658611.355957,22.3508,509.5,1068.26,-5514.15
1718634658620.355713,22.1,509.264,1070.05,-5455.54
1718634658629.355469,22.8829,508.94,1075.09,-5406.04
1718634658638.355225,24.2,509.403,1084.14,-5484.88
1718634658647.354980,23.9391,508.262,1095.35,-5779.63
1718634658656.354736,23.5,508.843,1102.52,-6053.98
1718634658665.354492,23.91,508.112,1102.69,-6213.27
1718634658674.354248,24.6745,507.98,1095.86,-6372.57
1718634658683.354004,24.8,509.56,1083.6,-6297.95
1718634658692.353760,24.6509,508.652,1071.65,-6205.26
1718634658701.353516,24.4,508.8,1065.52,-6067.27
1718634658710.353271,24.4,508.486,1069.35,-5910.41
1718634658719.353027,24.4,508.149,1078.61,-5860.35
1718634658728.352783,24.6235,509.412,1087.83,-5990.14
1718634658737.352295,24.9255,508.548,1094.57,-6140.81
1718634658746.352051,24.8,508.452,1098.22,-6350.5
1718634658755.351807,24.949,508.495,1094.17,-6550.48
1718634658764.351563,25.2,507.86,1085.86,-6511.48
1718634658773.351318,25.2,507.292,1073.34,-6472.48
1718634658782.351074,25.2,508.191,1061.43,-6298.88
1718634658791.350830,25.1255,508.149,1057.52,-6069.15
1718634658800.350586,25,509.596,1062.13,-5979.82
1718634658809.350342,25.0745,508.856,1074.92,-5986.25
1718634658818.350098,25.2,507.913,1089.39,-6048.46
1718634658827.349854,25.2,508.591,1101.35,-6268.5
1718634658836.349609,24.8278,507.817,1108.26,-6480.49
1718634658845.349365,24.2,507.639,1107.17,-6493.09
1718634658854.349121,24.2,508.443,1099.65,-6505.69
1718634658863.348877,24.2,508.104,1090.91,-6361.76
1718634658872.348633,24.5721,508.557,1084.22,-6182.66
1718634658881.348389,25.3488,508.791,1083.83,-6120.7
1718634658890.348145,25.6,508.644,1091.87,-6138.7
1718634658899.347900,25.3024,509.352,1103.13,-6196.73
1718634658908.347656,24.8,507.67,1113.57,-6368.2
1718634658917.347412,24.7256,507.822,1117.22,-6511.44
1718634658926.346924,24.6,509.3,1113.7,-6494.34
1718634658935.346680,24.8231,508.779,1109.22,-6477.24
1718634658944.346436,25.2,507.821,1106.22,-6446.37
1718634658953.346191,25.2,509.013,1103.74,-6414.42
1718634658962.345947,25.2744,508.044,1101.7,-6419.6
1718634658971.345703,25.4,507.965,1095.65,-6440.3
1718634658980.345459,25.1026,509.13,1087.7,-6387.56
1718634658989.345215,24.6,509.265,1083.74,-6256.16
1718634658998.344971,24.6,508.652,1083.78,-6148.5
1718634659007.344727,24.6,508.487,1087.82,-6108.22
1718634659016.344482,24.7486,507.808,1094.56,-6067.93
1718634659025.344238,25.0743,508.452,1099.78,-6197.19
1718634659034.343994,25.2,508.392,1102.26,-6339.77
1718634659043.343750,24.9028,507.904,1102.22,-6401.62
1718634659052.343506,24.4,508.304,1098.44,-6445.27
1718634659061.343262,23.8428,508.548,1092.44,-6311.35
1718634659070.343018,22.9,508.738,1086.18,-6055.93
1718634659079.342773,22.8257,509.648,1080.22,-5819.77
1718634659088.342529,22.7,509.318,1079.3,-5638.36
1718634659097.342285,22.7,509.242,1085.6,-5505.68
1718634659106.342041,23.5541,510.292,1096.64,-5651.02
1718634659115.341553,25,509.024,1109.34,-5796.37
1718634659124.341309,23.9976,507.594,1116.26,-6017.12
1718634659133.341064,22.3,508.948,1113.62,-6243.83
1718634659142.340820,22.3,508.748,1099.32,-6178.98
1718634659151.340576,22.3,508.938,1082.36,-5914.39
1718634659160.340332,22.1515,509.562,1070.44,-5638.6
1718634659169.340088,21.9,509.276,1066.52,-5343.86
1718634659178.339844,21.9,510.914,1070.08,-5103.52
1718634659187.339600,22.0484,509.814,1079.64,-5174.17
1718634659196.339355,22.3,509.182,1093.9,-5244.81
1718634659205.339111,22.3,509.518,1108.12,-5501.84
1718634659214.338867,22.3,508.74,1117.52,-5773.63
1718634659223.338623,21.929,508.39,1116.14,-5837.84
1718634659232.338379,21.3,509.604,1103.58,-5814.89
1718634659241.338135,21.6709,509.614,1087.36,-5713.42
1718634659250.337891,22.0775,509.216,1075.7,-5527.57
1718634659259.337646,21.7,509.984,1073.56,-5350.38
1718634659268.337402,21.6258,509.371,1080.6,-5197.83
1718634659277.337158,21.5,510.766,1091.38,-5057.46
1718634659286.336914,21.5,509.607,1104.12,-5229.8
1718634659295.336426,21.5,508.537,1114.82,-5402.14
1718634659304.336182,22.3526,509.448,1120.26,-5695.31
1718634659313.335938,22.8734,508.911,1119.96,-6015.87
1718634659322.335693,21.3,508.475,1113.11,-6069.06
1718634659331.335449,21.6706,510.27,1097.33,-5834.61
1718634659340.335205,22.3,509.563,1080.89,-5605.45
1718634659349.334961,21.7812,508.937,1071.22,-5391.35
1718634659358.334717,20.9,509.667,1070.82,-5203.09
1718634659367.334473,21.3446,509.13,1079.11,-5163.23
1718634659376.334229,22.1,509.552,1091.11,-5123.38
1718634659385.333984,22.0259,509.415,1102.59,-5316.33
1718634659394.333740,21.8259,508.782,1110.26,-5562.17
1718634659403.333496,21.7,509.352,1109.7,-5698.97
1718634659412.333252,22.2185,509.111,1103.93,-5789.87
1718634659421.333008,23.1,508.648,1095.67,-5818.22
1718634659430.332764,23.1,510.293,1087.19,-5779.22
1718634659439.332520,23.1,509.311,1082,-5744
1718634659448.332275,23.3592,508.485,1082.78,-5730.5
1718634659457.332031,23.874,509.17,1087.59,-5717
1718634659466.331787,24,508.645,1097.33,-5851.81
1718634659475.331543,23.6668,508.537,1105.55,-5998.5
1718634659484.331055,23.1,509.552,1110.78,-6048.96
1718634659493.330811,23.1,509.156,1113.26,-6058.86
1718634659502.330566,23.1,507.963,1113.48,-6042.13
1718634659511.330322,22.878,508.845,1110.96,-5996.68
1718634659520.330078,22.5,508.296,1105.41,-5954.73
1718634659529.329834,23.129,508.647,1095.41,-5922.78
1718634659538.329590,24.348,509.905,1087.48,-5893.15
1718634659547.329346,24.6,508.252,1087.29,-5924.65
1718634659556.329102,24.452,508.504,1093.33,-5956.15
1718634659565.328857,24.2,508.541,1102.07,-6047.01
1718634659574.328613,24.2,508.24,1108.26,-6151.41
1718634659583.328369,24.2,509.319,1107.19,-6224.45
1718634659592.328125,24.0521,508.49,1099.67,-6275.88
1718634659601.327881,24.6135,507.962,1090.67,-6301.78
1718634659610.327637,26,508.897,1083.74,-6254.53
1718634659619.327393,25.6303,508.341,1085.07,-6208.43
1718634659628.327148,25,507.859,1093.33,-6192.8
1718634659637.326904,24.1498,508.6,1102.33,-6177.17
1718634659646.326660,22.7,508.212,1109.26,-6115.63
1718634659655.326416,22.9957,507.539,1108.71,-6050.38
1718634659664.326172,23.5,508.981,1103.71,-6042.21
1718634659673.325684,23.6109,509.164,1098.19,-6058.17
1718634659682.325439,23.5414,508.691,1092.22,-6025.17
1718634659691.325195,23.1,509.712,1091.29,-5851.68
1718634659700.324951,23.728,508.445,1098.36,-5768.34
1718634659709.324707,24.8,508.103,1112.91,-5943.83
1718634659718.324463,24.8,508.116,1129.84,-6122.72
1718634659727.324219,24.8,507.3,1137.23,-6392.28
1718634659736.323975,24.1721,507.971,1131.13,-6661.85
1718634659745.323730,22.8046,509.745,1115.61,-6498.54
1718634659754.323486,22.3,509.068,1098.87,-6152.05
1718634659763.323242,22.8169,508.916,1084.93,-5847.49
1718634659772.322998,23.7,509.987,1080.81,-5588.3
1718634659781.322754,23.7369,509.032,1088.84,-5442.8
1718634659790.322510,23.8,509.7,1099.84,-5624.15
1718634659799.322266,23.2463,509.261,1109.55,-5802.74
1718634659808.322021,22.3,508.206,1113.48,-5907.14
1718634659817.321777,23.0751,508.929,1111.23,-6011.53
1718634659826.321533,24.4,508.913,1107.97,-6128.01
1718634659835.321289,24.4,508.11,1102.94,-6247.26
1718634659844.321045,23.8465,509.361,1095.71,-6184.51
1718634659853.320801,22.9,509.987,1091.74,-5995.95
1718634659862.320313,22.9,508.929,1091.77,-5833.77
1718634659871.320068,22.9,509.3,1096.32,-5747.57
1718634659880.319824,22.9,509.016,1104.55,-5681.59
1718634659889.319580,22.5312,508.484,1109.52,-5733.34
1718634659898.319336,21.9,509.352,1110.48,-5785.09
1718634659907.319092,22.0475,509.062,1107.45,-5752.55
1718634659916.318848,22.3,508.238,1101.45,-5713.13
1718634659925.318604,22.595,509.5,1097,-5685.57
1718634659934.318359,23.1,509.165,1097.77,-5666.22
1718634659943.318115,22.8051,508.586,1100.52,-5652.78
1718634659952.317871,22.3,509.648,1102,-5649.46
1718634659961.317627,21.8577,509.449,1101.74,-5634.42
1718634659970.317383,21.5423,509.454,1099.97,-5585.56
1718634659979.317139,22.3,509.565,1096.74,-5536.71
1718634659988.316895,22.3,508.883,1095.49,-5542.15
1718634659997.316650,22.3,509.52,1093.74,-5552.05
1718634660006.316406,22.3,508.949,1093,-5559.74
1718634660015.316162,22.3,509.315,1093.51,-5566.49
1718634660024.315918,22.2263,510.62,1096.03,-5571.51
1718634660033.315674,22.1,509.56,1100.29,-5574.66
1718634660042.315430,22.1,508.54,1104.51,-5585.91
1718634660051.314941,22.321,509.997,1106.26,-5620.56
1718634660060.314697,22.7,509.52,1107,-5655.62
1718634660069.314453,22.4054,509.514,1107,-5701.97
1718634660078.314209,21.9,510.666,1107.26,-5748.32
1718634660087.313965,22.3419,509.366,1107.74,-5762.49
1718634660096.313721,23.1,508.631,1107.26,-5769.24
1718634660105.313477,22.8791,509.171,1108.26,-5767.48
1718634660114.313232,22.5,508.851,1110.03,-5759.83
1718634660123.312988,22.5,509.386,1114.03,-5745.23
1718634660132.312744,22.0583,510.192,1118.28,-5718.68
1718634660141.312500,21.3,509.069,1122,-5685.43
1718634660150.312256,21.3,508.914,1119.94,-5612.99
1718634660159.312012,21.3,510.22,1111.43,-5540.54
1718634660168.311768,21.7416,509.469,1101.95,-5533.34
1718634660177.311523,22.2792,508.98,1095.23,-5531.54
1718634660186.311279,21.9,509.551,1093.26,-5489.66
1718634660195.311035,21.9736,509.263,1094.77,-5430.71
1718634660204.310791,22.1,508.436,1097.77,-5428.74
1718634660213.310547,22.2471,509.803,1100.51,-5488.74
1718634660222.310303,22.5,509.818,1102.51,-5558.96
1718634660231.309814,22.5736,509.077,1104.26,-5689.22
1718634660240.309570,22.7,509.403,1105,-5814.5
1718634660249.309326,22.6265,509.469,1103.72,-5800.11
1718634660258.309082,22.2794,508.98,1098.72,-5785.71
1718634660267.308838,21.9,509.5,1094.74,-5670.24
1718634660276.308594,22.1941,509.5,1094.77,-5531.38
1718634660285.308350,22.7,509.269,1098.8,-5506.39
1718634660294.308105,22.7,508.395,1105.8,-5605.39
1718634660303.307861,22.7,508.005,1111.77,-5687.62
1718634660312.307617,22.3325,508.831,1113.49,-5721.25
1718634660321.307373,22.288,509.064,1110.46,-5757.35
1718634660330.307129,23.3,508.185,1104.46,-5807.92
1718634660339.306885,23.6307,509.403,1099.74,-5858.49
1718634660348.306641,24.2,509.316,1099.51,-5935.95
1718634660357.306396,24.6409,508.584,1101.51,-6019.65
1718634660366.306152,25.4,509.367,1103.51,-6163.31
1718634660375.305908,25.4,508.067,1105.77,-6348.7
1718634660384.305664,25.4,507.484,1107.23,-6476.25
1718634660393.305420,24.9593,508.6,1103.98,-6504.15
1718634660402.305176,24.4938,508.344,1099.72,-6503.33
1718634660411.304932,25,507.805,1094.72,-6333.24
1718634660420.304443,25.0734,508.835,1091.51,-6163.15
1718634660429.304199,25.2,509.383,1095.3,-6162.04
1718634660438.303955,25.2,507.633,1104.56,-6175.09
1718634660447.303711,25.2,508.549,1114.82,-6304.44
1718634660456.303467,25.1266,508.195,1124.02,-6483.54
1718634660465.303223,25.2202,507.856,1125.46,-6613.36
1718634660474.302979,25.6,508.549,1118.19,-6689.41
1718634660483.302734,25.8202,508.067,1107.19,-6724.7
1718634660492.302490,26.2,507.484,1096.95,-6641.45
1718634660501.302246,26.0532,508.651,1091.77,-6557.95
1718634660510.302002,25.8,508.365,1096.56,-6467.09
1718634660519.301758,26.3136,507.381,1106.81,-6376.24
1718634660528.301514,27.2,508.2,1117.56,-6589.45
1718634660537.301270,27.2,507.765,1126.53,-6932.86
1718634660546.301025,26.4664,506.832,1129.72,-7088.39
1718634660555.300781,25.2,507.902,1122.42,-7112.82
1718634660564.300537,25.6401,507.765,1107.4,-7062.1
1718634660573.300293,26.4,507.216,1090.17,-6792.56
1718634660582.300049,26.4,509.223,1078.23,-6528.64
1718634660591.299805,26.4,508.796,1078.3,-6427.74
1718634660600.299561,28.0131,508.149,1089.85,-6326.85
1718634660609.299072,31.5698,507.387,1110.13,-7077.12
1718634660618.298828,32.9,505.549,1131.58,-7899.25
1718634660627.298584,32.2036,505.579,1141.23,-8385.89
1718634660636.298340,31,506.1,1134.4,-8728.67
1718634660645.298096,31.2199,506.1,1115.64,-8953.35
1718634660654.297852,31.6,506.355,1096.94,-8477.36
1718634660663.297607,31.9298,507.228,1090.04,-8050.73
1718634660672.297363,32.5,507.089,1102.13,-7917.08
1718634660681.297119,32.9396,505.881,1127.4,-7783.44
1718634660690.296875,33.5535,506.419,1153.08,-8374.11
1718634660699.296631,33.3,505.013,1163.98,-9026.14
1718634660708.296387,33.886,503.3,1154.62,-9386.02
1718634660717.296143,34.9,503.785,1127.84,-9620.46
1718634660726.295898,34.9,505.149,1097.11,-9481.16
1718634660735.295654,34.9,505.383,1072.92,-8932.63
1718634660744.295410,36.3646,506.551,1063.04,-8585.75
1718634660753.295166,38.9732,506.139,1076.4,-8827.84
1718634660762.294922,39.1,504.296,1106.92,-9085.21
1718634660771.294678,38.7339,503.649,1139.37,-9793.49
1718634660780.294434,38.1,503.169,1159.27,-10501.8
1718634660789.294189,37.5876,502.302,1157.65,-10694.4
1718634660798.293701,36.7,503.161,1132.83,-10766.3
1718634660807.293457,36.7,504.673,1098.61,-10339
1718634660816.293213,36.7,505.141,1075.47,-9562.02
1718634660825.292969,37.4318,506.938,1076.35,-9007.5
1718634660834.292725,38.8463,504.567,1101.17,-9103.65
1718634660843.292480,39.1,503.3,1136.15,-9286.23
1718634660852.292236,38.2952,503.504,1164.08,-9984.16
1718634660861.291992,36.9,504.049,1173.45,-10682.1
1718634660870.291748,36.9,503.671,1158.87,-10665.9
1718634660879.291504,36.9,503.458,1130.36,-10588.8
1718634660888.291260,37.0463,505.08,1104.18,-10158.8
1718634660897.291016,38.4336,505.34,1093.76,-9481.41
1718634660906.290771,40.4,504.031,1100.84,-9299.24
1718634660915.290527,39.6322,504.822,1121.36,-9660.52
1718634660924.290283,38.3,503.918,1144.33,-10017
1718634660933.290039,37.7882,502.749,1157.25,-10344.6
1718634660942.289795,36.9,502.88,1154.69,-10672.1
1718634660951.289551,36.9731,504.082,1139.4,-10465.9
1718634660960.289307,37.1,504.971,1117.66,-10213.9
1718634660969.289063,37.4655,504.427,1099.2,-9870.4
1718634660978.288818,38.5385,504.724,1092.53,-9487.46
1718634660987.288330,39.3,504.347,1101.83,-9409.22
1718634660996.288086,38.9347,503.798,1122.61,-9665.71
1718634661005.287842,38.3,503.602,1146.32,-9956.64
1718634661014.287598,38.3,503.366,1159.76,-10348.6
1718634661023.287354,38.3,502.486,1158.7,-10723
1718634661032.287109,37.9348,504.297,1143.66,-10565.5
1718634661041.286865,37.5922,503.802,1123.68,-10408
1718634661050.286621,38.1,504.608,1110.49,-10020.2
1718634661059.286377,38.6112,505.694,1112.81,-9578.34
1718634661068.286133,39.5,503.865,1129.33,-9590.33
1718634661077.285889,38.4777,502.33,1149.32,-9921.18
1718634661086.285645,36.7,503.605,1162.25,-10202.9
1718634661095.285400,36.992,504.348,1160.46,-10340.3
1718634661104.285156,37.5,503.57,1148.94,-10411.4
1718634661113.284912,36.843,503.26,1132.94,-10084.8
1718634661122.284668,36.3569,505.149,1119.22,-9758.24
1718634661131.284424,37.5,504.772,1115.52,-9524.62
1718634661140.284180,35.8944,504.151,1123.05,-9312.89
1718634661149.283936,33.1,504.63,1134.03,-9093.79
1718634661158.283691,33.1,505.549,1141.27,-8871.49
1718634661167.283447,33.1,505.07,1145.51,-8761.32
1718634661176.282959,32.4799,504.607,1145.99,-8774.61
1718634661185.282715,31.1812,505.973,1141.48,-8747.25
1718634661194.282471,30.8,505.549,1135.22,-8475.36
1718634661203.282227,30.1436,505.679,1128.73,-8201.17
1718634661212.281982,29,506.703,1124.24,-7855.75
1718634661221.281738,28.0519,507.148,1122.76,-7510.33
1718634661230.281494,26.4,506.801,1126.01,-7161.34
1718634661239.281250,25.6708,507.328,1130.27,-6810.8
1718634661248.281006,24.4,508,1135.77,-6526.4
1718634661257.280762,23.5616,508,1142.01,-6314.9
1718634661266.280518,21.5897,508.329,1144.24,-6089.84
1718634661275.280273,20.7,509.503,1140.73,-5824.8
1718634661284.280029,20.4813,509.897,1135.48,-5562.06
1718634661293.279785,20.1,509.3,1129.99,-5371.27
1718634661302.279541,20.1,509.68,1127.25,-5180.47
1718634661311.279297,20.1,510.243,1129.27,-5107.97
1718634661320.279053,20.0271,508.549,1134.01,-5063.42
1718634661329.278809,19.5357,508.78,1137.76,-5043.99
1718634661338.278564,18.9,509.951,1139.75,-5042.28
1718634661347.278320,19.1914,509.67,1138.49,-5044.72
1718634661356.277832,19.7,508.906,1136.75,-5059.4
1718634661365.277588,19.5543,510.273,1136.25,-5067.27
1718634661374.277344,19.3,509.672,1137.25,-5033.97
1718634661383.277100,19.3728,508.899,1137.75,-5000.67
1718634661392.276855,19.5,508.979,1137,-5021.59
1718634661401.276611,19.9369,510.049,1137,-5047.24
1718634661410.276367,20.0447,509.799,1137.25,-5100.43
1718634661419.276123,18.9,509.652,1137.49,-5165.57
1718634661428.275879,18.6088,510.1,1135.24,-5130.62
1718634661437.275635,18.1,509.999,1131.74,-4920.78
1718634661446.275391,18.1,510.029,1126.99,-4740.22
1718634661455.275146,18.1,511.051,1124,-4646.17
1718634661464.274902,18.755,510.593,1125.26,-4560.5
1718634661473.274658,19.7545,508.749,1131.02,-4740.49
1718634661482.274414,19.5,509.156,1139.02,-4920.49
1718634661491.274170,19.3545,510.573,1146.26,-5037.41
1718634661500.273926,19.1,509.622,1149.49,-5126.94
1718634661509.273682,19.6092,509.128,1146.48,-5200.16
1718634661518.273438,20.5,510.049,1140.48,-5261.88
1718634661527.273193,20.1363,509.748,1135.24,-5274.81
1718634661536.272949,19.5,509.452,1132.24,-5143.41
1718634661545.272461,19.5,509.951,1130.5,-5017.21
1718634661554.272217,20.2999,509.721,1133.26,-5057.26
1718634661563.271973,21.7,508.449,1138.77,-5097.31
1718634661572.271729,22.0635,508.328,1145.26,-5359.51
1718634661581.271484,22.7,509.3,1149.5,-5674.5
1718634661590.271240,22.7,508.871,1150.75,-5889.84
1718634661599.270996,22.7,507.751,1148.49,-6034.7
1718634661608.270752,23.3905,508.25,1141.98,-6172.64
1718634661617.270508,24.6727,508.249,1134.99,-6290.11
1718634661626.270264,24.8,507.75,1131.75,-6384.78
1718634661635.270020,24.8727,507.953,1131.25,-6340.68
1718634661644.269775,25,508.849,1132.76,-6296.58
1718634661653.269531,25,507.921,1136.51,-6370.73
1718634661662.269287,25,506.828,1142.26,-6455.33
1718634661671.269043,25.7991,507.674,1147.01,-6688.82
1718634661680.268799,27.2,507.098,1150.76,-6987.16
1718634661689.268555,28.0716,506.172,1152.75,-7291.91
1718634661698.268311,29.6,505.729,1150.74,-7603.75
1718634661707.268066,29.6,507.149,1145.74,-7865.3
1718634661716.267822,30.7982,506.272,1141.24,-7977.58
1718634661725.267578,32.9,505.101,1140.51,-8089.86
1718634661734.267090,32.9,505.4,1147.27,-8348.32
1718634661743.266846,32.9,505.45,1156.27,-8619.73
1718634661752.266602,33.3355,505.273,1164.26,-8875.1
1718634661761.266357,33.8097,504.577,1167.5,-9126.64
1718634661770.266113,33.3,505.526,1163.73,-9218.21
1718634661779.265869,33.6629,506.051,1154.48,-9196.35
1718634661788.265625,34.3,505.896,1144.99,-9151.86
1718634661797.265381,34.4451,504.553,1138.75,-9040.07
1718634661806.265137,34.7,505.724,1140.01,-8952.25
1718634661815.264893,34.7,504.823,1148.52,-9010.97
1718634661824.264648,34.7,503.7,1158.26,-9069.68
1718634661833.264404,34.4098,504.027,1166.26,-9191.42
1718634661842.264160,34.3352,504.95,1169.5,-9328.22
1718634661851.263916,35.1,504.473,1167.5,-9428.43
1718634661860.263672,34.7374,503.701,1164.99,-9502.68
1718634661869.263428,34.1,504.577,1160.99,-9479.67
1718634661878.263184,34.1,505.174,1158,-9285.73
1718634661887.262939,34.1,504.45,1158.75,-9098.92
1718634661896.262695,33.4475,504.526,1161.25,-8955.82
1718634661905.262451,32.445,505.426,1161.75,-8812.73
1718634661914.262207,32.7,506.201,1161,-8744.82
1718634661923.261719,32.0839,506.123,1162.26,-8683.62
1718634661932.261475,31,505.377,1166.75,-8552.29
1718634661941.261230,29.9854,506.425,1170,-8390.3
1718634661950.260986,28.2,506.426,1173.25,-8160.13
1718634661959.260742,28.2725,506.623,1174,-7854.13
1718634661968.260498,28.4,505.376,1173.5,-7620.37
1718634661977.260254,28.1827,506.252,1171,-7601.92
1718634661986.260010,27.5827,507.426,1167.25,-7579.7
1718634661995.259766,27.2,507.524,1164.25,-7430.75
1718634662004.259521,27.1276,506.851,1161.5,-7281.8
1718634662013.259277,27,507.426,1160.5,-7190.78
1718634662022.259033,27,507.524,1164.01,-7113.64
1718634662031.258789,27,506.7,1173.26,-7085.99
1718634662040.258545,27,506.549,1187.02,-7113.44
1718634662049.258301,26.4207,506.627,1204.02,-7136.5
1718634662058.258057,25.4,508.049,1224.27,-7146.44
1718634662067.257813,25.9068,507.424,1244.77,-7193.75
1718634662076.257568,26.8,506.9,1261.76,-7471.03
1718634662085.257324,26.2933,506.85,1269.5,-7748.31
1718634662094.257080,25.4,506.374,1262.98,-7844.09
1718634662103.256836,25.4724,505.676,1238.72,-7896.29
1718634662112.256348,25.6,506.976,1200.97,-7618.13
1718634662121.256104,25.3829,508.4,1163.98,-7104.69
1718634662130.255859,25.7235,508.074,1141.75,-6642.7
1718634662139.255615,27,507.225,1142.51,-6271.46
1718634662148.255371,27.1447,507.65,1163.27,-6029.83
1718634662157.255127,27.4,507.474,1192.02,-6587.82
1718634662166.254883,27.4,506.5,1216.76,-7145.8
1718634662175.254639,27.4,506.124,1227,-7713.69
1718634662184.254395,27.7616,504.95,1218.49,-8282.48
1718634662193.254150,29.2678,505.501,1193.99,-8398.77
1718634662202.253906,30.8,507.325,1163.99,-8316.43
1718634662211.253662,31.993,506.124,1144.25,-8201.54
1718634662220.253418,34.1,504.95,1142.51,-8050.34
1718634662229.253174,34.1,505.125,1159.01,-8076.36
1718634662238.252930,34.1,505.875,1182.76,-8632.99
1718634662247.252686,34.8228,504.925,1203,-9191.89
1718634662256.252441,36.1,503.825,1211.75,-9829.16
1718634662265.252197,35.9555,503.175,1207.5,-10466.4
1718634662274.251953,35.8445,503.975,1191.75,-10492.9
1718634662283.251709,36.1,505.075,1172,-10250.8
1718634662292.251465,36.6058,505.25,1159.25,-9983.7
1718634662301.250977,37.5,503.225,1159,-9698.72
1718634662310.250732,37.5,503.55,1169.25,-9551.73
1718634662319.250488,37.5,504.825,1186.25,-9818.58
1718634662328.250244,37.9334,503.75,1202,-10093.6
1718634662337.250000,38.7,503.425,1211.75,-10654.9
1718634662346.249756,38.7,502.05,1211.75,-11216.2
1718634662355.249512,38.5556,502.575,1201,-11157.4
1718634662364.249268,38.3,503.75,1184.75,-11042.2
1718634662373.249023,38.7693,503.425,1169,-10811.3
1718634662382.248779,39.6,502.2,1159.5,-10529.4
1718634662391.248535,39.9609,503.025,1160,-10358.6
1718634662400.248291,40.6,503.65,1170.25,-10521.1
1718634662409.248047,40.4556,503.6,1187.25,-10711.9
1718634662418.247803,39.37,503.625,1202.25,-10987.9
1718634662427.247559,37.9,502.5,1207.75,-11263.9
1718634662436.247314,38.1165,502.025,1201,-11162.1
1718634662445.247070,38.5,503.225,1189.75,-11025.7
1718634662454.246826,38.5,503.075,1183.25,-10759.4
1718634662463.246582,38.5,503.025,1186,-10435.9
1718634662472.246338,38.5721,502.475,1194.75,-10354.6
1718634662481.245850,39.0246,503.35,1205.25,-10544.5
1718634662490.245605,39.6,503.375,1213,-10754.8
1718634662499.245361,38.9149,503.274,1215.75,-11026.6
1718634662508.245117,37.7,503.776,1213,-11280.3
1718634662517.244873,37.1231,503.024,1204.51,-10886.1
1718634662526.244629,36.1,503.974,1195.25,-10491.9
1718634662535.244385,35.9558,504.9,1190.25,-10130.3
1718634662544.244141,35.7,504.826,1192.99,-9776.61
1718634662553.243896,34.835,503.8,1200.99,-9538.85
1718634662562.243652,33.0117,504,1207.75,-9384.14
1718634662571.243408,32.5,504.174,1209.5,-9232.58
1718634662580.243164,31.5271,505.45,1206.5,-9090.48
1718634662589.242920,29.8,505.474,1199.26,-8914.68
1718634662598.242676,29.8,506.476,1188.76,-8528.59
1718634662607.242432,29.8,505.25,1181.75,-8142.5
1718634662616.242188,28.1429,506.098,1182.49,-7685.72
1718634662625.241943,24.2995,508.3,1189.24,-7222.45
1718634662634.241699,22.7,508.276,1198.49,-6797.26
1718634662643.241455,22.2678,507.3,1207.49,-6399.38
1718634662652.241211,21.5,507.25,1212.75,-6107.36
1718634662661.240967,20.5637,507.797,1214.5,-5934.11
1718634662670.240479,18.9,509.9,1211.01,-5736.89
1718634662679.240234,18.9,510.024,1203.01,-5467.33
1718634662688.239990,18.9,509.902,1196,-5197.76
1718634662697.239746,19.26,508.251,1193.25,-5129.27
1718634662706.239502,19.612,508.099,1195.24,-5079.32
1718634662715.239258,19.1,509,1200.49,-5100.81
1718634662724.239014,19.1,509.224,1205.75,-5153.91
1718634662733.238770,19.1,509.577,1208,-5203.19
1718634662742.238525,19.1,508.6,1206.76,-5248.19
1718634662751.238281,19.1,508.824,1201.01,-5242.72
1718634662760.238037,18.4524,509.599,1193.26,-5084.77
1718634662769.237793,16.9402,509.9,1186.26,-4923.32
1718634662778.237549,16.3,509.627,1180.01,-4632.63
1718634662787.237305,16.1201,509.198,1177,-4341.94
1718634662796.237061,15.8,510.325,1177.75,-4198.52
1718634662805.236816,15.7281,510.274,1181.74,-4090.97
1718634662814.236572,15.6,510.626,1188.74,-4070.44
1718634662823.236328,15.8517,509.951,1195.99,-4112.44
1718634662832.236084,16.3,510.022,1203.24,-4164.6
