Time (s),Velocity (m/s),Torque Commanded (Nm),Brake Commanded (N),Pack Voltage (V),Discharge (Wh),Base Speed (m/s),Kv,Motor Power (W),Iq Current (A)
10.346174164715874,23.02882957458496,0.0,0.0,585.3510800721308,66.88445448047318,44.72612881625367,10.14,0.0,0.0
10.357128334662459,22.822359085083008,0.0,0.0,585.3510800721308,66.88445448047318,44.72612881625367,10.14,0.0,0.0
10.368182444831975,22.61602210998535,0.0,0.0,585.3510800721308,66.88445448047318,44.72612881625367,10.14,0.0,0.0
10.379338326126765,22.409704208374023,0.0,0.0,585.3510800721308,66.88445448047318,44.72612881625367,10.14,0.0,0.0
10.390597985967727,22.203157424926758,0.0,0.0,585.3510800721308,66.88445448047318,44.72612881625367,10.14,0.0,0.0
10.401963692615224,21.99599266052246,0.0,0.0,585.3510800721308,66.88445448047318,44.72612881625367,10.14,0.0,0.0
10.413438036157448,21.787738800048828,0.0,0.0,585.3510800721308,66.88445448047318,44.72612881625367,10.14,0.0,0.0
10.425023847639805,21.57811737060547,0.0,0.0,585.3510800721308,66.88445448047318,44.72612881625367,10.14,0.0,0.0
10.436724161009176,21.3669490814209,0.0,0.0,585.3510800721308,66.88445448047318,44.72612881625367,10.14,0.0,0.0
10.448542182662685,21.154132843017578,0.0,0.0,585.3510800721308,66.88445448047318,44.72612881625367,10.14,0.0,0.0
10.460481259776177,20.93964195251465,0.0,0.0,585.3510800721308,66.88445448047318,44.72612881625367,10.14,0.0,0.0
10.472544848377176,20.72351837158203,0.0,0.0,585.3510800721308,66.88445448047318,44.72612881625367,10.14,0.0,0.0
10.48473648227396,20.5058650970459,0.0,0.0,585.3510800721308,66.88445448047318,44.72612881625367,10.14,0.0,0.0
10.497059700105018,20.286909103393555,0.0,0.0,585.3510800721308,66.88445448047318,44.72612881625367,10.14,0.0,0.0
10.509518025660135,20.06690216064453,0.0,0.0,585.3510800721308,66.88445448047318,44.72612881625367,10.14,0.0,0.0
10.522114972472846,19.846078872680664,0.0,0.0,585.3510800721308,66.88445448047318,44.72612881625367,10.14,0.0,0.0
10.534854047597253,19.624658584594727,0.0,0.0,585.3510800721308,66.88445448047318,44.72612881625367,10.14,0.0,0.0
10.547738750679027,19.40285301208496,0.0,0.0,585.3510800721308,66.88445448047318,44.72612881625367,10.14,0.0,0.0
10.560772566386449,19.180875778198242,0.0,0.0,585.3510800721308,66.88445448047318,44.72612881625367,10.14,0.0,0.0
10.573958409391299,18.959728240966797,0.0,0.0,585.3510800721308,66.88445448047318,44.72612881625367,10.14,0.0,0.0
10.587298279402066,18.740812301635742,0.0,0.0,585.3510800721308,66.88445448047318,44.72612881625367,10.14,0.0,0.0
10.600793290946832,18.52536392211914,0.0,0.0,585.3510800721308,66.88445448047318,44.72612881625367,10.14,0.0,0.0
10.614443759103777,18.314390182495117,0.0,0.0,585.3510800721308,66.88445448047318,44.72612881625367,10.14,0.0,0.0
10.628249397389144,18.108543395996094,0.0,0.0,585.3510800721308,66.88445448047318,44.72612881625367,10.14,0.0,0.0
10.64220957394908,17.908082962036133,0.0,0.0,585.3510800721308,66.88445448047318,44.72612881625367,10.14,0.0,0.0
10.656322318272306,17.71448516845703,0.0,0.0,585.3510800721308,66.88445448047318,44.72612881625367,10.14,0.0,0.0
10.670583999980408,17.529489517211914,0.0,0.0,585.3510800721308,66.88445448047318,44.72612881625367,10.14,0.0,0.0
10.684989539571573,17.354434967041016,0.0,0.0,585.3510800721308,66.88445448047318,44.72612881625367,10.14,0.0,0.0
10.699532863747276,17.190017700195312,0.0,0.0,585.3510800721308,66.88445448047318,44.72612881625367,10.14,0.0,0.0
10.714207746222373,17.035911560058594,0.0,0.0,585.3510800721308,66.88445448047318,44.72612881625367,10.14,0.0,0.0
10.729008090847097,16.891498565673828,0.0,0.0,585.3510800721308,66.88445448047318,44.72612881625367,10.14,0.0,0.0
10.743926763864641,16.757522583007812,0.0,0.0,585.3510800721308,66.88445448047318,44.72612881625367,10.14,0.0,0.0
10.758955779730806,16.634489059448242,0.0,0.0,585.3510800721308,66.88445448047318,44.72612881625367,10.14,0.0,0.0
10.774086701127175,16.522457122802734,0.0,0.0,585.3510800721308,66.88445448047318,44.72612881625367,10.14,0.0,0.0
10.78931136221608,16.420726776123047,0.0,0.0,585.3510800721308,66.88445448047318,44.72612881625367,10.14,0.0,0.0
10.804621961014076,16.32855796813965,0.0,0.0,585.3510800721308,66.88445448047318,44.72612881625367,10.14,0.0,0.0
10.820007674387552,16.24884033203125,0.0,0.0,585.3510800721308,66.88445448047318,44.72612881625367,10.14,0.0,0.0
10.835454800402099,16.184240341186523,0.0,0.0,585.3510800721308,66.88445448047318,44.72612881625367,10.14,0.0,0.0
10.85094836216712,16.13573455810547,0.0,0.0,585.3510800721308,66.88445448047318,44.72612881625367,10.14,0.0,0.0
10.866441923932141,16.13573455810547,15.29727282319299,0.0,585.3505621869783,66.8985150596367,44.37219700163229,10.059767916004622,3267.0399328646736,17.80408848136987
10.881935485697163,16.13573455810547,155.55651209031498,0.0,585.3453641759194,67.04149575154989,40.31585683893058,9.140222754009853,33222.21827969773,181.0480820418005
10.89742320188174,16.14182472229004,61.12605802405664,0.0,585.3430791106928,67.09768013080064,43.20665020720549,9.795648164211626,13059.624988746345,71.14299118256127
10.912886778853242,16.167022705078125,91.3123138322795,0.0,585.3398830634821,67.1816103863489,42.34960533645946,9.60139462052574,19539.393798118774,106.27597047518564
10.928310585212174,16.208709716796875,116.32240051947744,0.0,585.3360179966512,67.28852881160661,41.580675615636174,9.427127081763446,24955.339944662945,135.3845443662447
10.943682036943713,16.263916015625,135.88878039971354,0.0,585.3315430815047,67.41343179113287,40.93650041742525,9.281151312476716,29252.326595275114,158.15733286745058
10.95899172547976,16.32952880859375,151.15565502381386,0.0,585.3265129727217,67.5523674091374,40.40255366571772,9.160173259449989,32670.04574512595,175.926041694383
10.974232763817358,16.4030818939209,152.95057963015108,0.0,585.3214106113967,67.69295284275363,40.316655645239585,9.140777915519854,33206.895082069794,178.01510664589279
10.989405244988928,16.47719955444336,152.23493003595863,0.0,585.3163340302484,67.83288048279522,40.31726940116124,9.140996350334419,33200.86533332592,177.18218114054775
11.004510505393098,16.550525665283203,151.58943184842332,0.0,585.3112805240224,67.97221480934422,40.315907346619284,9.14076645595661,33207.211405502036,176.43090298931952
11.019549809274537,16.623109817504883,150.95061299133906,0.0,585.3062498839403,68.1109619617469,40.31474906653895,9.140582402397383,33212.291778082945,175.68739873293651
11.034524385329815,16.694963455200195,150.31886124701654,0.0,585.3012418842852,68.2491284357819,40.31377115684234,9.14043888792202,33216.25298037593,174.9521197009038
11.049435424426926,16.766101837158203,149.69339817608864,0.0,585.2962563281241,68.38672001172074,40.31299024400868,9.140339686457194,33218.99098740955,174.22415988837133
11.064284084148237,16.836536407470703,149.07412315978098,0.0,585.2912930208564,68.52374237735056,40.31240062340465,9.140283508738397,33220.54148492586,173.50340218782702
11.07907148813932,16.906280517578125,148.46091880952358,0.0,585.2863517708004,68.66020111256012,40.311996759964806,9.140269103849315,33220.93905398546,172.7897099738403
11.09379872879294,16.975345611572266,147.8536845065421,0.0,585.281432388664,68.79610170475382,40.311773299072996,9.14029526169957,33220.2171067998,172.08296613889908
11.108466866540846,17.043745040893555,147.2523028622665,0.0,585.276534688133,68.93144953343769,40.311725060535046,9.140360811651213,33218.40792853864,171.38303405757276
11.123076934058012,17.111488342285156,146.65669002771824,0.0,585.2716584847813,69.06624990104743,40.311847014352175,9.140464617044707,33215.542832012834,170.68981614026796
11.137655628778107,17.148311614990234,0.0,0.0,585.2716584847813,69.06624990104743,44.7200602870111,10.14,0.0,0.0
11.15245833187059,16.88880729675293,0.0,0.0,585.2716584847813,69.06624990104743,44.7200602870111,10.14,0.0,0.0
